idLocalidad,nombreLocalidad,latitudLocalidad,longitudLocalidad,idDepartamento,GeomLocalidad,GeomTLocalidad,geometry
198,PROFESOR SALVADOR MAZZA,"-22,06561194","-63,73337028",3,0x00000000010C1DC1B613DFDD4FC0F186B0F1CB1036C0,POINT (-63.73337027 -22.06561194),POINT (-63.73337027 -22.06561194)
199,EMILIO V. BUNGE,"-34,78329083","-63,20001472",318,0x00000000010C2E8F14159A994FC0A80DB9DF426441C0,POINT (-63.20001472 -34.78329083),POINT (-63.20001472 -34.78329083)
200,VILLA FRANCIA,"-34,78329583","-62,19994972",320,0x00000000010C471FD2F397194FC0BA78AA09436441C0,POINT (-62.19994972 -34.78329583),POINT (-62.19994972 -34.78329583)
201,SUIPACHA,"-34,79995972","-59,69979167",331,0x00000000010C56DBEAC592D94DC037C28114656641C0,POINT (-59.69979166 -34.79995972),POINT (-59.69979166 -34.79995972)
202,FLORENCIO VARELA,"-34,81662444","-58,28302861",383,0x00000000010C24E40F483A244DC008754F26876841C0,POINT (-58.28302861 -34.81662444),POINT (-58.28302861 -34.81662444)
203,SANTA VICTORIA ESTE,"-22,26563111","-62,71664611",4,0x00000000010CB8A04A0FBB5B4FC00C408266004436C0,POINT (-62.71664611 -22.26563111),POINT (-62.71664611 -22.26563111)
204,VILLA ORTIZ,"-34,83329194","-60,31648972",369,0x00000000010CC97532BC82284EC003296F4FA96A41C0,POINT (-60.31648972 -34.83329194),POINT (-60.31648972 -34.83329194)
205,VILLARS,"-34,8332925","-58,93306306",373,0x00000000010C926D2A9C6E774DC044C02154A96A41C0,POINT (-58.93306305 -34.8332925),POINT (-58.93306305 -34.8332925)
206,FLORENTINO AMEGHINO,"-34,84996139","-62,44995889",329,0x00000000010C8812A94098394FC045FBD488CB6C41C0,POINT (-62.44995888 -34.84996138),POINT (-62.44995888 -34.84996138)
207,BAYAUCA,"-34,86663056","-61,29989333",332,0x00000000010CBC5196E762A64EC075FBF6BFED6E41C0,POINT (-61.29989333 -34.86663055),POINT (-61.29989333 -34.86663055)
208,BERISSO,"-34,88328917","-57,89966306",387,0x00000000010CB695A82828F34CC03F8E839E0F7141C0,POINT (-57.89966305 -34.88328916),POINT (-57.89966305 -34.88328916)
209,SANTA VICTORIA,"-22,24895444","-64,96677861",6,0x00000000010C081B64B3DF3D50C076FE697ABB3F36C0,POINT (-64.96677861 -22.24895444),POINT (-64.96677861 -22.24895444)
210,GENERAL OBRIEN,"-34,89996694","-60,7498625",340,0x00000000010C97FF907EFB5F4EC0FE63DF1D327341C0,POINT (-60.7498625 -34.89996694),POINT (-60.7498625 -34.89996694)
211,CHIVILCOY,"-34,89996556","-60,03314667",347,0x00000000010CF85556263E044EC069633612327341C0,POINT (-60.03314666 -34.89996555),POINT (-60.03314666 -34.89996555)
212,GRAN LA PLATA,"-34,91662806","-57,94968083",386,0x00000000010C7B3E35248FF94CC052AC6411547541C0,POINT (-57.94968083 -34.91662805),POINT (-57.94968083 -34.91662805)
213,LA PLATA,"-34,91662806","-57,94968083",386,0x00000000010C7B3E35248FF94CC052AC6411547541C0,POINT (-57.94968083 -34.91662805),POINT (-57.94968083 -34.91662805)
214,LOS TOLDOS,"-22,28507667","-64,68371194",6,0x00000000010CD28BB9EFC12B50C08C8DB3C8FA4836C0,POINT (-64.68371194 -22.28507666),POINT (-64.68371194 -22.28507666)
215,GENERAL LAS HERAS,"-34,93329583","-58,94973472",373,0x00000000010C4B2345E890794DC0EDABDD3C767741C0,POINT (-58.94973472 -34.93329583),POINT (-58.94973472 -34.93329583)
216,BARRIO SAN ESTEBAN - BARRIO LOS POZOS,"-34,93329917","-58,72445333",388,0x00000000010C06EAFFE2BA5C4DC0C9CACC58767741C0,POINT (-58.72445333 -34.93329916),POINT (-58.72445333 -34.93329916)
217,BARRIO RUTA SOL,"-34,9499675","-58,16634722",386,0x00000000010C1BD79EDD4A154DC0A661F888987941C0,POINT (-58.16634722 -34.9499675),POINT (-58.16634722 -34.9499675)
218,VICENTE CASARES,"-34,96663417","-58,64972194",388,0x00000000010C97E5A9162A534DC0BE320CABBA7B41C0,POINT (-58.64972194 -34.96663416),POINT (-58.64972194 -34.96663416)
219,ARENAZA,"-34,98331306","-61,76658556",332,0x00000000010C086BAD791FE24EC071BDB733DD7D41C0,POINT (-61.76658555 -34.98331305),POINT (-61.76658555 -34.98331305)
220,ALEJANDRO PETION,"-34,98330528","-58,68305222",388,0x00000000010C1B2E51416E574DC0365174F2DC7D41C0,POINT (-58.68305222 -34.98330527),POINT (-58.68305222 -34.98330527)
221,LOS TOLDOS,"-34,99997972","-61,03320861",346,0x00000000010CA4F2022E40844EC01808E155FF7F41C0,POINT (-61.03320861 -34.99997972),POINT (-61.03320861 -34.99997972)
222,NAVARRO,"-34,99997611","-59,28309056",377,0x00000000010C4007A74F3CA44DC09B9D9837FF7F41C0,POINT (-59.28309055 -34.99997611),POINT (-59.28309055 -34.99997611)
223,BANDERALO,"-35,01664306","-63,36668167",318,0x00000000010C1ADFB46CEFAE4FC054BA055C218241C0,POINT (-63.36668166 -35.01664305),POINT (-63.36668166 -35.01664305)
224,SAN VICENTE,"-35,01664056","-58,41636944",389,0x00000000010C4AED03984B354DC0CB040D47218241C0,POINT (-58.41636944 -35.01664055),POINT (-58.41636944 -35.01664055)
226,CAÑUELAS,"-35,04997611","-58,76638917",388,0x00000000010CBE1A3D0A19624DC00204FF9D658641C0,POINT (-58.76638916 -35.04997611),POINT (-58.76638916 -35.04997611)
227,MECHITA (Estación Mecha),"-35,06664167","-60,39983056",369,0x00000000010C8918C0A52D334EC02620C3B6878841C0,POINT (-60.39983055 -35.06664166),POINT (-60.39983055 -35.06664166)
228,LAS MARIANAS,"-35,06664778","-59,51644889",377,0x00000000010CF2D334FF1AC24DC02C4004EA878841C0,POINT (-59.51644888 -35.06664777),POINT (-59.51644888 -35.06664777)
229,EL TRIUNFO,"-35,083315","-61,51656306",332,0x00000000010C3809EFBC1EC24EC01422E010AA8A41C0,POINT (-61.51656305 -35.083315),POINT (-61.51656305 -35.083315)
230,MOQUEHUA,"-35,08330806","-59,76646",347,0x00000000010C99D87C5C1BE24DC02C1F93D6A98A41C0,POINT (-59.76646 -35.08330805),POINT (-59.76646 -35.08330805)
231,VILLA MOLL,"-35,0833175","-59,64978722",377,0x00000000010C1FA1453A2CD34DC09DD7D825AA8A41C0,POINT (-59.64978722 -35.0833175),POINT (-59.64978722 -35.0833175)
232,DOMSELAAR,"-35,08331278","-58,28302694",389,0x00000000010CEE970D3A3A244DC09D3E2BFEA98A41C0,POINT (-58.28302694 -35.08331277),POINT (-58.28302694 -35.08331277)
233,GENERAL MANSILLA,"-35,08330694","-57,73298972",392,0x00000000010C23DA6D9BD2DD4CC0386A43CDA98A41C0,POINT (-57.73298972 -35.08330694),POINT (-57.73298972 -35.08330694)
234,MAGDALENA,"-35,08330417","-57,51630889",392,0x00000000010C001ECD6816C24CC00E69F1B5A98A41C0,POINT (-57.51630888 -35.08330416),POINT (-57.51630888 -35.08330416)
235,BRAGADO,"-35,11664722","-60,49984361",340,0x00000000010C44081BE0FA3F4EC0DF88CD4BEE8E41C0,POINT (-60.49984361 -35.11664722),POINT (-60.49984361 -35.11664722)
236,URIBELARREA,"-35,12025944","-58,88639472",388,0x00000000010CA0DFD66175714DC0EAEA4CA9648F41C0,POINT (-58.88639472 -35.12025944),POINT (-58.88639472 -35.12025944)
237,ROBERTS,"-35,14997833","-61,96659417",332,0x00000000010C30DA805BB9FB4EC0B73A6B7D329341C0,POINT (-61.96659416 -35.14997833),POINT (-61.96659416 -35.14997833)
238,GOBERNADOR UGARTE,"-35,16664972","-60,08314861",395,0x00000000010C3554189DA40A4EC0CFA42CC7549541C0,POINT (-60.08314861 -35.16664972),POINT (-60.08314861 -35.16664972)
239,TRES ALGARROBOS,"-35,20000361","-62,76665167",385,0x00000000010CE38F3FA421624FC01704E2B7999941C0,POINT (-62.76665166 -35.20000361),POINT (-62.76665166 -35.20000361)
240,CARLOS MARIA NAON,"-35,23332889","-60,81651611",394,0x00000000010CB78D929983684EC0FA6782B8DD9D41C0,POINT (-60.81651611 -35.23332888),POINT (-60.81651611 -35.23332888)
241,JEPPENER,"-35,26665583","-58,19968639",393,0x00000000010C40C7C3528F194DC0A1913AC721A241C0,POINT (-58.19968638 -35.26665583),POINT (-58.19968638 -35.26665583)
242,VILLA SAUZE,"-35,28333583","-63,36669278",318,0x00000000010C326AE7C9EFAE4FC048D1355944A441C0,POINT (-63.36669277 -35.28333583),POINT (-63.36669277 -35.28333583)
243,NORBERTO DE LA RIESTRA,"-35,28333139","-59,749785",395,0x00000000010C040473F4F8DF4DC0E983E13344A441C0,POINT (-59.749785 -35.28333138),POINT (-59.749785 -35.28333138)
244,PEDERNALES,"-35,28332861","-59,61644583",395,0x00000000010C84CD6BB2E7CE4DC04EFCA41C44A441C0,POINT (-59.61644583 -35.28332861),POINT (-59.61644583 -35.28332861)
245,CORONEL MARTINEZ DE HOZ,"-35,31666306","-61,61657472",332,0x00000000010C5EF8A0EBEBCE4EC002CD316A88A841C0,POINT (-61.61657472 -35.31666305),POINT (-61.61657472 -35.31666305)
246,COMODORO PY,"-35,33333556","-60,51650583",340,0x00000000010C8C05F0DC1C424EC00EEC42BDAAAA41C0,POINT (-60.51650583 -35.33333555),POINT (-60.51650583 -35.33333555)
247,TIMOTE,"-35,34999861","-62,2166225",385,0x00000000010CF4893C49BA1B4FC038CC23C1CCAC41C0,POINT (-62.2166225 -35.34999861),POINT (-62.2166225 -35.34999861)
248,CARLOS TEJEDOR,"-35,3833425","-62,41662472",385,0x00000000010C768D75F553354FC05C55F65D11B141C0,POINT (-62.41662472 -35.3833425),POINT (-62.41662472 -35.3833425)
249,LA AURORA,"-35,40000139","-61,21655333",394,0x00000000010C4F18FF04B89B4EC039BAC63E33B341C0,POINT (-61.21655333 -35.40000138),POINT (-61.21655333 -35.40000138)
250,ROQUE PEREZ,"-35,39999111","-59,33309833",399,0x00000000010CE2D950F7A2AA4DC00412A0E832B341C0,POINT (-59.33309833 -35.39999111),POINT (-59.33309833 -35.39999111)
251,VERONICA,"-35,40000722","-57,33296361",392,0x00000000010CA3DA338D9EAA4CC02D08C46F33B341C0,POINT (-57.33296361 -35.40000722),POINT (-57.33296361 -35.40000722)
252,SAN MIGUEL DEL MONTE,"-35,41667611","-58,8163975",397,0x00000000010CA18499B67F684DC0BCBC8CA455B541C0,POINT (-58.8163975 -35.41667611),POINT (-58.8163975 -35.41667611)
253,PATRICIOS,"-35,43333722","-60,71651917",394,0x00000000010C25945BE6B65B4EC01005129877B741C0,POINT (-60.71651916 -35.43333722),POINT (-60.71651916 -35.43333722)
254,25 DE MAYO,"-35,43334333","-60,16648472",395,0x00000000010C84D70D5F4F154EC0162553CB77B741C0,POINT (-60.16648472 -35.43334333),POINT (-60.16648472 -35.43334333)
255,COLONIA SERE,"-35,45001639","-62,71665139",385,0x00000000010CDCDD7F3BBB5B4FC0D56101239AB941C0,POINT (-62.71665138 -35.45001638),POINT (-62.71665138 -35.45001638)
256,9 DE JULIO,"-35,45000417","-60,86651972",394,0x00000000010C9A5E411EEA6E4EC0C9217FBC99B941C0,POINT (-60.86651972 -35.45000416),POINT (-60.86651972 -35.45000416)
257,RIVADAVIA,"-35,50001556","-62,96665917",391,0x00000000010C174AC37CBB7B4FC0E85E718200C041C0,POINT (-62.96665916 -35.50001555),POINT (-62.96665916 -35.50001555)
258,MANUEL B. GONNET,"-35,51668472","-60,98320639",394,0x00000000010CC6A8E7B4D97D4EC0185F93B922C241C0,POINT (-60.98320638 -35.51668472),POINT (-60.98320638 -35.51668472)
259,DEL CARRIL,"-35,51668167","-59,49977861",405,0x00000000010C5D98D8BEF8BF4DC04E12E89F22C241C0,POINT (-59.49977861 -35.51668166),POINT (-59.49977861 -35.51668166)
260,RANCHOS,"-35,51667722","-58,33303083",396,0x00000000010C72B415C1A02A4DC07D3EA97A22C241C0,POINT (-58.33303083 -35.51667722),POINT (-58.33303083 -35.51667722)
261,PIPINAS,"-35,53334028","-57,33295111",392,0x00000000010CF74E58249EAA4CC018A5747E44C441C0,POINT (-57.33295111 -35.53334027),POINT (-57.33295111 -35.53334027)
262,GONZALEZ MORENO,"-35,56668194","-63,36668861",391,0x00000000010C02E201A7EFAE4FC055C4A70889C841C0,POINT (-63.36668861 -35.56668194),POINT (-63.36668861 -35.56668194)
263,CHASCOMUS,"-35,56667833","-58,01633972",403,0x00000000010C4D83816B17024DC0D8595FEA88C841C0,POINT (-58.01633972 -35.56667833),POINT (-58.01633972 -35.56667833)
264,CARLOS CASARES,"-35,61668722","-61,36655861",398,0x00000000010C34027D64EBAE4EC06EE1589BEFCE41C0,POINT (-61.36655861 -35.61668722),POINT (-61.36655861 -35.61668722)
265,SALADILLO,"-35,63334667","-59,78311972",405,0x00000000010C582059443DE44DC08CDDDB8011D141C0,POINT (-59.78311972 -35.63334666),POINT (-59.78311972 -35.63334666)
266,DUDIGNAC,"-35,650015","-60,69984528",394,0x00000000010C8474A18794594EC0697407B133D341C0,POINT (-60.69984527 -35.650015),POINT (-60.69984527 -35.650015)
267,FORTIN OLAVARRIA,"-35,70002528","-63,01666222",391,0x00000000010C48FDD4FC21824FC00483946D9AD941C0,POINT (-63.01666222 -35.70002527),POINT (-63.01666222 -35.70002527)
268,GENERAL BELGRANO,"-35,7666875","-58,4997",406,0x00000000010CD5E76A2BF63F4DC04260E5D022E241C0,POINT (-58.4997 -35.7666875),POINT (-58.4997 -35.7666875)
269,PEHUAJO,"-35,8000275","-61,89993139",402,0x00000000010C40DF92F330F34EC04833164D67E641C0,POINT (-61.89993138 -35.8000275),POINT (-61.89993138 -35.8000275)
270,SALAZAR,"-35,85004222","-62,08327083",402,0x00000000010CC7C7599EA80A4FC0438FF72ECEEC41C0,POINT (-62.08327083 -35.85004222),POINT (-62.08327083 -35.85004222)
271,MANUEL J. COBO,"-35,86670722","-57,88299583",403,0x00000000010C5C2DE20106F14CC0B58D1E43F0EE41C0,POINT (-57.88299583 -35.86670722),POINT (-57.88299583 -35.86670722)
272,DEL VALLE,"-35,8833775","-60,71651917",395,0x00000000010C25945BE6B65B4EC0D942908312F141C0,POINT (-60.71651916 -35.8833775),POINT (-60.71651916 -35.8833775)
273,TRENQUE LAUQUEN,"-35,96671","-62,73331972",404,0x00000000010CB874AB6BDD5D4FC0AB5B3D27BDFB41C0,POINT (-62.73331972 -35.96671),POINT (-62.73331972 -35.96671)
274,GENERAL ALVEAR,"-36,01671556","-60,01647111",409,0x00000000010CB063AFB91B024EC0D64A32BC230242C0,POINT (-60.01647111 -36.01671555),POINT (-60.01647111 -36.01671555)
275,PILA,"-36,01672111","-58,13301028",417,0x00000000010C50D7037B06114DC0294DD6EA230242C0,POINT (-58.13301027 -36.01672111),POINT (-58.13301027 -36.01672111)
276,CASTELLI,"-36,10004778","-57,7996575",416,0x00000000010C25404D2D5BE64CC00818865DCE0C42C0,POINT (-57.7996575 -36.10004777),POINT (-57.7996575 -36.10004777)
277,MONES CAZON,"-36,2334025","-62,01660306",402,0x00000000010CC6617A0C20024FC0FE261422E01D42C0,POINT (-62.01660305 -36.2334025),POINT (-62.01660305 -36.2334025)
278,SAN CARLOS DE BOLIVAR,"-36,23340306","-61,11654167",412,0x00000000010C29294DD6EA8E4EC0B144B126E01D42C0,POINT (-61.11654166 -36.23340305),POINT (-61.11654166 -36.23340305)
279,30 DE AGOSTO,"-36,283405","-62,54996778",404,0x00000000010C8500095865464FC0EE42739D462442C0,POINT (-62.54996777 -36.283405),POINT (-62.54996777 -36.283405)
280,HENDERSON,"-36,30008194","-61,6999125",418,0x00000000010CE3C798BB96D94EC0CA35C315692642C0,POINT (-61.6999125 -36.30008194),POINT (-61.6999125 -36.30008194)
281,SALAZAR,"-36,31674333","-62,18328722",425,0x00000000010C5ED6A3F475174FC0BFC9A10B8B2842C0,POINT (-62.18328722 -36.31674333),POINT (-62.18328722 -36.31674333)
282,DOLORES,"-36,31673583","-57,66631722",428,0x00000000010CB154F6E149D54CC024A9B7CC8A2842C0,POINT (-57.66631722 -36.31673583),POINT (-57.66631722 -36.31673583)
283,TAPALQUE,"-36,35008667","-60,01646333",419,0x00000000010C75F76B781B024EC0A2BBC1A3CF2C42C0,POINT (-60.01646333 -36.35008666),POINT (-60.01646333 -36.35008666)
284,SAN CLEMENTE DEL TUYU,"-36,36673556","-56,73293056",436,0x00000000010CA13E13ABD05D4CC0EAC3C430F12E42C0,POINT (-56.73293055 -36.36673555),POINT (-56.73293055 -36.36673555)
285,GENERAL LAVALLE,"-36,41674306","-56,94960167",437,0x00000000010CB2F6148C8C794CC0EB4A15D6573542C0,POINT (-56.94960166 -36.41674305),POINT (-56.94960166 -36.41674305)
286,URDAMPILLETA,"-36,45008139","-61,41655444",412,0x00000000010CDC66E8A751B54EC0BCD143449C3942C0,POINT (-61.41655444 -36.45008138),POINT (-61.41655444 -36.45008138)
287,TRES LOMAS,"-36,46674694","-62,86666194",424,0x00000000010C747E48C7EE6E4FC06F671D5DBE3B42C0,POINT (-62.86666194 -36.46674694),POINT (-62.86666194 -36.46674694)
288,PIROVANO,"-36,50008611","-61,56657417",412,0x00000000010CB6FA878085C84EC022D157D2024042C0,POINT (-61.56657416 -36.50008611),POINT (-61.56657416 -36.50008611)
289,QUENUMA,"-36,55008611","-63,08333194",433,0x00000000010C9181FA9EAA8A4FC08937BE38694642C0,POINT (-63.08333194 -36.55008611),POINT (-63.08333194 -36.55008611)
290,SANTA TERESITA - MAR DEL TUYU,"-36,55008639","-56,69958111",436,0x00000000010CB82CB2DF8B594CC09B09023B694642C0,POINT (-56.69958111 -36.55008638),POINT (-56.69958111 -36.55008638)
291,MAR DEL TUYU,"-36,55008639","-56,69958111",436,0x00000000010CB82CB2DF8B594CC09B09023B694642C0,POINT (-56.69958111 -36.55008638),POINT (-56.69958111 -36.55008638)
292,DAIREAUX,"-36,60010556","-61,74992333",425,0x00000000010CC06DD87CFDDF4EC0F5B23742D04C42C0,POINT (-61.74992333 -36.60010555),POINT (-61.74992333 -36.60010555)
293,MAR DE AJO - SAN BERNARDO,"-36,7167625","-56,68292444",436,0x00000000010C35B86B116A574CC0E63FA4DFBE5B42C0,POINT (-56.68292444 -36.7167625),POINT (-56.68292444 -36.7167625)
294,SALLIQUELO,"-36,75011778","-62,96666361",433,0x00000000010C769717A2BB7B4FC03426EDDB036042C0,POINT (-62.96666361 -36.75011777),POINT (-62.96666361 -36.75011777)
295,CASBAS,"-36,76677861","-62,49997278",432,0x00000000010C3005941BFF3F4FC0769C2ECD256242C0,POINT (-62.49997277 -36.76677861),POINT (-62.49997277 -36.76677861)
296,RAUCH,"-36,78343389","-59,08307528",426,0x00000000010CD1E0DF35A28A4DC0D596B68F476442C0,POINT (-59.08307527 -36.78343388),POINT (-59.08307527 -36.78343388)
297,AZUL,"-36,80010694","-59,84979139",429,0x00000000010CE8C2C4F6C5EC4DC0234D7AE7696642C0,POINT (-59.84979138 -36.80010694),POINT (-59.84979138 -36.80010694)
298,LAGUNA ALSINA,"-36,81679139","-62,24995667",432,0x00000000010C070F7094FE1F4FC09A60B49E8C6842C0,POINT (-62.24995666 -36.81679138),POINT (-62.24995666 -36.81679138)
299,SIERRA CHICA,"-36,83344028","-60,21647833",430,0x00000000010C44D2D98FB51B4EC0E268B72BAE6A42C0,POINT (-60.21647833 -36.83344027),POINT (-60.21647833 -36.83344027)
300,HINOJO,"-36,86678583","-60,1664775",430,0x00000000010C8A027D224F154EC03C3E8CD6F26E42C0,POINT (-60.1664775 -36.86678583),POINT (-60.1664775 -36.86678583)
301,OLAVARRIA,"-36,88344611","-60,33314806",430,0x00000000010CF3BC6598A42A4EC03D1D1BC3147142C0,POINT (-60.33314805 -36.88344611),POINT (-60.33314805 -36.88344611)
302,VILLA ARRIETA,"-36,93345278","-60,16646694",430,0x00000000010C2595E7C94E154EC05CC15F617B7742C0,POINT (-60.16646694 -36.93345277),POINT (-60.16646694 -36.93345277)
303,SIERRAS BAYAS,"-36,93345444","-60,13315222",430,0x00000000010C1825C7210B114EC0910D626F7B7742C0,POINT (-60.13315222 -36.93345444),POINT (-60.13315222 -36.93345444)
304,LABARDEN,"-36,95011889","-58,09968083",435,0x00000000010CAE716857C20C4DC0C174D67E9D7942C0,POINT (-58.09968083 -36.95011888),POINT (-58.09968083 -36.95011888)
305,COLONIA SAN MIGUEL,"-36,95040139","-60,11286472",430,0x00000000010CD7A2E459720E4EC02E969EC0A67942C0,POINT (-60.11286472 -36.95040138),POINT (-60.11286472 -36.95040138)
306,VILLA ALFREDO FORTABAT,"-36,96678833","-60,24981778",430,0x00000000010C090E5807FA1F4EC092C051B8BF7B42C0,POINT (-60.24981777 -36.96678833),POINT (-60.24981777 -36.96678833)
307,GUAMINI,"-37,00013","-62,39995722",432,0x00000000010C7BD955CC31334FC0CEDF8442048042C0,POINT (-62.39995722 -37.00013),POINT (-62.39995722 -37.00013)
308,GENERAL JUAN MADARIAGA,"-37,00011778","-57,13295222",448,0x00000000010C516A0E9404914CC03426EDDB038042C0,POINT (-57.13295222 -37.00011777),POINT (-57.13295222 -37.00011777)
310,RIVERA,"-37,16681028","-63,25002",434,0x00000000010C47ACC5A700A04FC0BA24F7095A9542C0,POINT (-63.25002 -37.16681027),POINT (-63.25002 -37.16681027)
311,CARHUE,"-37,16680111","-62,73331667",434,0x00000000010CEE270052DD5D4FC0793120BD599542C0,POINT (-62.73331666 -37.16680111),POINT (-62.73331666 -37.16680111)
312,GENERAL LAMADRID,"-37,25014472","-61,24988917",445,0x00000000010C97E9345EFC9F4EC063D5FFBD04A042C0,POINT (-61.24988916 -37.25014472),POINT (-61.24988916 -37.25014472)
313,VILLA GESELL,"-37,25012722","-56,96626944",457,0x00000000010C4DF68DB7AE7B4CC0A5DE322B04A042C0,POINT (-56.96626944 -37.25012722),POINT (-56.96626944 -37.25012722)
314,GENERAL PIRAN,"-37,28346306","-57,76631417",456,0x00000000010CB3D4179516E24CC0EDAF688448A442C0,POINT (-57.76631416 -37.28346305),POINT (-57.76631416 -37.28346305)
315,CHILLAR,"-37,30014889","-59,98313611",429,0x00000000010CBBFB6F67D7FD4DC0F9C34B476BA642C0,POINT (-59.98313611 -37.30014888),POINT (-59.98313611 -37.30014888)
316,TANDIL,"-37,31680472","-59,13307167",447,0x00000000010CBADCFD7D08914DC029CF9B0E8DA842C0,POINT (-59.13307166 -37.31680472),POINT (-59.13307166 -37.31680472)
317,LA COLINA,"-37,36682139","-61,53323639",445,0x00000000010C9791F61641C44EC06B49C300F4AE42C0,POINT (-61.53323638 -37.36682138),POINT (-61.53323638 -37.36682138)
318,MARIA IGNACIA,"-37,38348667","-59,4997675",447,0x00000000010C450DA661F8BF4DC07E93431716B142C0,POINT (-59.4997675 -37.38348666),POINT (-59.4997675 -37.38348666)
319,CORONEL VIDAL,"-37,45015778","-57,73297028",456,0x00000000010C8F4B45F8D1DD4CC05B1812C59EB942C0,POINT (-57.73297027 -37.45015777),POINT (-57.73297027 -37.45015777)
320,COLONIA SAN MIGUEL ARCANGEL,"-37,46683556","-63,11667944",434,0x00000000010C3275155AEF8E4FC01AEE6D44C1BB42C0,POINT (-63.11667944 -37.46683555),POINT (-63.11667944 -37.46683555)
321,CORONEL SUAREZ,"-37,46683528","-61,93326111",446,0x00000000010C110A9D1975F74EC079A21442C1BB42C0,POINT (-61.93326111 -37.46683527),POINT (-61.93326111 -37.46683527)
322,SANTA TRINIDAD,"-37,48655611","-61,92020444",446,0x00000000010C8DB75342C9F54EC03B0F7A7847BE42C0,POINT (-61.92020444 -37.48655611),POINT (-61.92020444 -37.48655611)
323,SAN JOSE,"-37,5001725","-61,91659333",446,0x00000000010C760A24EE52F54EC0E5ED08A705C042C0,POINT (-61.91659333 -37.5001725),POINT (-61.91659333 -37.5001725)
324,PUAN,"-37,55016778","-62,76665306",455,0x00000000010C7890E8AF21624FC04CBBC1E56BC642C0,POINT (-62.76665305 -37.55016777),POINT (-62.76665305 -37.55016777)
325,SANTA MARIA,"-37,55017167","-61,88325722",446,0x00000000010C8DED94920EF14EC0697163066CC642C0,POINT (-61.88325722 -37.55017166),POINT (-61.88325722 -37.55017166)
326,LAPRIDA,"-37,55017528","-60,79985444",449,0x00000000010C21AE5AA161664EC0E6DBAB246CC642C0,POINT (-60.79985444 -37.55017527),POINT (-60.79985444 -37.55017527)
327,PIGÜE,"-37,61684361","-62,39996306",454,0x00000000010CE0AD3DFD31334FC029D93DBBF4CE42C0,POINT (-62.39996305 -37.61684361),POINT (-62.39996305 -37.61684361)
